SKU,Name,Description,Stock,"Weight (kg)",Categories,images
246723,CBMZTRB8,"StarTech Accessory CBMZTRB8 8 Reusable Cable Ties White Large Nylon 100Pack Retail",0,1.00,Accessories>Accessories,images/246723.jpg
246724,CBMWWD3211E,"StarTech Accessory CBMWWD3211E 20 Pack Cable Raceway End Cap for CBMWWD3211 Retail",0,1.00,Accessories>Accessories,images/246724.jpg
246725,CBMZTRB6BK,"StarTech Accessory  CBMZTRB6BK 6 Reusable Cable Ties Black MediumNylon 100Pack Retail",0,1.00,Accessories>Accessories,images/246725.jpg
246726,CBMWWD3211I,"StarTech Accessory CBMWWD3211I 20Pack Cable Raceway Inside Corner Connectors for CBMWWD3211 Retail",0,2.00,Accessories>Accessories,images/246726.jpg
246727,CBMWWD3211L,"StarTech Accessory CBMWWD3211L 20Pack Cable Raceway L Connector for CBMWWD3211 Retail",0,2.00,Accessories>Accessories,images/246727.jpg
246729,"B550M AORUS ELITE","Gigabyte Motherboard B550M AORUS ELITE AMD AM4 Ryzen B550 Max128GB DDR4 Micro ATX Retail",0,3.00,"Motherboards>Socket AM3 Motherboard",images/246729.jpg
246730,CBMWWD3211O,"StarTech Accessory CBMWWD3211O 20Pack Cable Raceway Outside Corner Connectors for CBMWWD3211 Retail",0,2.00,Accessories>Accessories,images/246730.jpg
246731,CBMZTRB6,"StarTech  Accessory  CBMZTRB6 6 Reusable Cable Tie White Medium Nylon 100Pack Retail",0,1.00,Accessories>Accessories,images/246731.jpg
246732,CBMZTRB5BK,"StarTech  Accessory  CBMZTRB5BK 5 Reusable Cable Tie Black Releasable Nylon 1000Pack Retail",0,1.00,Accessories>Accessories,images/246732.jpg
246733,CBMWWD3211T,"StarTech Accessory CBMWWD3211T 20 Pack Cable Raceway T Connector for CBMWWD3211 Retail",0,2.00,Accessories>Accessories,images/246733.jpg
246734,CBMZTRB5,"StarTech Accessory CBMZTRB5 5 Reusable Cable Tie White Small Nylon 100Pack Retail",0,1.00,Accessories>Accessories,images/246734.jpg
246735,CBMZT10B,"StarTech Accessory CBMZT10B 100Pack 10 Cable Ties Black Extra Large Nylon/Plastic Zip Tie Retail",0,1.00,Accessories>Accessories,images/246735.jpg
246736,CBMZT10BK,"StarTech Accessory CBMZT10BK 1000Pack 10 Cable Ties Black Extra Large Nylon/Plastic ZipTie Retail",0,4.32,Accessories>Accessories,images/246736.jpg
246737,CBMZTRB10BK,"StarTech Accessory CBMZTRB10BK 10 Reusable Cable Tie Black ExtraLarge Nylon 1000Pack Retail",0,2.00,Accessories>Accessories,images/246737.jpg
246738,CBMZT10N,"StarTech Accessory CBMZT10N 100Pack 10 Cable Ties White Extra Large Nylon/Plastic Zip Tie Retail",0,1.00,Accessories>Accessories,images/246738.jpg
246739,CBMZTRB10,"StarTech Accessory CBMZTRB10 10 Reusable Cable Tie White Nylon 100Pack Retail",0,2.00,Accessories>Accessories,images/246739.jpg
246740,CBMZT10NK,"StarTech Accessory CBMZT10NK 1000Pack 10Cable Ties White Extra Large Nylon/Plastic ZipTie Retail",0,4.32,Accessories>Accessories,images/246740.jpg
246741,CBMZT8NK,"StarTech Accessory CBMZT8NK 8 Cable Ties White Large Nylon 1000Pack Retail",0,2.69,Accessories>Accessories,images/246741.jpg
246742,CBMZT8N,"StarTech Accessory CBMZT8N 8 Cable Ties White Large Nylon 100Pack Retail",0,1.00,Accessories>Accessories,images/246742.jpg
246743,CBMZT4B,"StarTech Accessory CBMZT4B 100Pack 4 Cable Ties - Black Small Nylon/Plastic Zip Tie Retail",0,1.00,Accessories>Accessories,images/246743.jpg
246744,CBMZT8BK,"StarTech  Accessory CBMZT8BK 8 Cable Ties Black Large Nylon 1000Pack Retail",0,3.00,Accessories>Accessories,images/246744.jpg
246745,CBMZT4BK,"StarTech  Accessory CBMZT4BK 1000PK 4 Cable Ties - Black Small Nylon/Plastic Zip Tie  Retail",0,6.01,Accessories>Accessories,images/246745.jpg
246746,RM133N10-R650,"CHENBRO RM RM133N10-R650 1U 10bay 10x2.5HS 12Gbps NVME BP USB3.0 650W RPS",0,32.19,"Cases>Rackmount Chassis Accessory",images/246746.jpg
246747,CBMZT4N,"StarTech  Accessory   CBMZT4N 100 Pack 4 Cable Ties - White Small Nylon/Plastic Zip Tie Retail",0,1.00,Accessories>Accessories,images/246747.jpg
246748,CBMZT4NK,"StarTech  Accessory  CBMZT4NK 1000PK 4 Cable Ties - White Small Nylon/Plastic Zip Tie Retail",0,1.00,Accessories>Accessories,images/246748.jpg
246749,CBMZT6B,"StarTech  Accessory  CBMZT6B 100Pack 6 Cable Ties - Black Medium Nylon/Plastic Zip Tie Retail",0,1.00,Accessories>Accessories,images/246749.jpg
246750,RM14610M3-R350+,"CHENBRO Rack Mount RM14610M3-R350+ 1U 10Bay 12Gb/s Mini-SAS HD 350W RPSU Brown Box",7,23.80,"Cases>Rackmount Chassis Accessory",images/246750.jpg
246751,SSG-6029P-E1CR12H(3YR),"Supermicro SY SSG-6029P-E1CR12H(3YR) 2U Xeon S3647 4TB 12x3.5HS SAS3 SATA3",0,61.00,"Systems/Barebones>System Xeon",images/246751.jpg
246752,CBMZT6BK,"StarTech  Accessory   CBMZT6BK 1000PK 6 Cable Ties - Black Medium Nylon/Plastic Zip Tie Retail",0,1.63,Accessories>Accessories,images/246752.jpg
246753,CBMZT6N,"StarTech  Accessory CBMZT6N 100Pack 6 Cable Ties - White Medium Nylon/Plastic Zip Tie Retail",0,1.00,Accessories>Accessories,images/246753.jpg
246755,CBMZT6NK,"StarTech  Accessory CBMZT6NK 1000PK 6 Cable Ties - White Medium Nylon/Plastic Zip Tie Retail",0,1.00,Accessories>Accessories,images/246755.jpg
246756,CBMZT8B,"StarTech  Accessory CBMZT8B 100 Pack 8 Cable Ties - Black Large Nylon/Plastic Zip Tie Retail",0,1.00,Accessories>Accessories,images/246756.jpg
246757,G242-Z11,"Gigabyte SV G242-Z11 2U UP AMD EPYC7002 Socket SP3 Max128GB DDR4 2x80+P 1600W",0,49.00,"Servers>System AMD E Series",images/246757.jpg
246763,AP8967,"APC PDU AP8967 Rack PDU 2G Switched ZeroU 17.2kW 208V (42) C13 (6) C19 Retail",0,44.00,"UPS>Surge Protection",images/246763.jpg
246764,BL2K8G32C16U4R,"Crucial BL2K8G32C16U4R 16GB DDR4 3200MT s CL16 Unbuffered DIMM 288pin Red RTL",278,1.00,"Memory>DDR4 SDRAM Unbuffered",images/246764.jpg
246768,84H314610-009,"Chenbro Accessory 84H314610-009 I O Shield Brown Box",0,1.00,Accessories>Accessories,images/246768.jpg
246779,"RA05 TUF GAMING K3/RD/US","ASUS KB RA05 TUF GAMING K3 RD US RGB mechanical KB w N-key rollover USB Grey",0,4.00,"Keyboards>USB Keyboard",images/246779.jpg
246782,"RA04 TUF GAMING K1/US","ASUS KB RA04 TUF GAMING K1 US RGB keyboard w dedicated volume knob USB Black",0,4.00,"Keyboards>USB Keyboard",images/246782.jpg
246784,C246N-WU2,"Gigabyte MB C246N-WU2 LGA1151 Xeon E series C246 DDR4 64GB PCIE mITX Ratail",0,2.00,"Motherboards>LGA 1151",images/246784.jpg
246787,SSE-X3548S,"Supermicro Switch SSE-X3548S Standalone 10G Ethernet SWT w 48 SFP+ (10G) ports",0,20.00,"Network Device>Switches",images/246787.jpg
246788,"B550M GAMING","Gigabyte Motherboard B550M GAMING AMD Ryzen AM4 B550 64GB DDR4 PCI Express Micro ATX Ratail",0,3.00,"Motherboards>Socket AM3 Motherboard",images/246788.jpg
246789,SSE-X3548SR,"Supermicro Switch SSE-X3548SR Standalone 10G Ethernet SWT with 48x10G SFP+ PT",0,20.00,"Network Device>Switches",images/246789.jpg
246790,"W480 VISION D","Gigabyte Motherboard W480 Vision D Xeon W480 LGA1200 128GB DDR4 PCI Express ATX Retail",0,5.80,"Motherboards>LGA 1156",images/246790.jpg
246798,"W480 VISION W","Gigabyte MB W480 Vision W Xeon W480 LGA1200 128GB DDR4 PCIE ATX Ratail",0,5.00,"Motherboards>LGA 1156",images/246798.jpg
246799,"W480M VISION W","Gigabyte MB W480M Vision W Xeon LGA1200 W480 128GB DDR4 PCIE Micro ATX Ratail",0,3.00,"Motherboards>LGA 1156",images/246799.jpg
246800,TUF-GTX1650-O4GD6-P-GAM,"Asus VCX TUF-GTX1650-O4GD6-P-GAM GeForce GTX 1650 GDDR6 4GB 128B PCIE HDMI DP",0,3.00,"Video Cards>Video Card 4GB",images/246800.jpg
246801,"GC-TITAN RIDGE 2.0","Gigabyte AC GC-TITAN RIDGE 2.0 40 Gb s Thunderbolt3 Add-in Card Retail",0,2.00,Accessories>Accessories,images/246801.jpg
246802,PH-GTX1650-O4GD6,"Asus VCX PH-GTX1650-O4GD6 GeForce GTX 1650 GDDR6 4GB 128B PCIE HDMI DP DVID",0,3.00,"Video Cards>Video Card 4GB",images/246802.jpg
246803,AG-850M,"APEX Power Supply AG-850M Apexgaming AG Series 850W 80+ Gold Fully Modular",0,7.00,"Power Supply>ATX Power Supply",images/246803.jpg
246809,"LANCOOL 215 X BLACK","Lian-Li Case LANCOOL 215 X BLACK TG SGCC 7Slot 2x2.5 E-ATX ATX M-ATX ITX RTL",13,48.00,Cases>Desktop,images/246809.jpg
246814,100-100000055WOF,"AMD CPU 100-100000055WOF EPYC 7H12 26GHz SP3 64C 128T 3.3GHz 280W Retail",0,1.00,"CPUs>AMD EPYC",images/246814.jpg
246816,100-100000137WOF,"AMD CPU 100-100000137WOF EPYC 7662 3200MHz DR4 SP3 64C 128T 3.3GHz 225W Retail",0,1.00,"CPUs>AMD EPYC",images/246816.jpg
246818,DS1520+,"Synology NAS DS1520+ 5Bay NAS DiskStation (Diskless) Retail",148,5.78,"Network Device>Network Attached Storage",images/246818.jpg
246819,FX2421,"Synology NAS FX2421 24 bay expansion FlashExpansion FX2421 (Diskless) Retail",2,31.97,"Network Device>Network Attached Storage",images/246819.jpg
246820,CP.RM.00000180.01,"DJI Toy CP.RM.00000180.01 RoboMaster EP-Core Retail",0,20.00,Toys>Robot,images/246820.jpg
246821,KSM26ED8/16HD,"Kingston ME KSM26ED8 16HD 16GB 2666MHz DDR4 ECC CL19 DIMM 2Rx8 Hynix D Retail",126,1.00,"Memory>DDR4 SDRAM Unbuffered",images/246821.jpg
246822,KSM26ES8/8HD,"Kingston ME KSM26ES8 8HD 8GB 2666MHz DDR4 ECC CL19 DIMM 1Rx8 Hynix D Retail",477,1.00,"Memory>DDR4 SDRAM Unbuffered",images/246822.jpg
246823,KSM26RS4/32MEI,"Kingston ME KSM26RS4 32MEI 32G 2666MHz DR4 ECC Reg CL19 DIMM 1Rx4 Micron E IDT",26,1.00,"Memory>DDR4 SDRAM Registered",images/246823.jpg
246824,KSM26SED8/16HD,"Kingston ME KSM26SED8 16HD 16GB 2666MHz DDR4 ECC CL19 SODIMM 2Rx8 Hynix D RTL",96,1.00,"Memory>DDR4 SDRAM SODIMM",images/246824.jpg
246825,KSM26SES8/8HD,"Kingston ME KSM26SES8 8HD 8GB 2666MHz DDR4 ECC CL19 SODIMM 1Rx8 Hynix D Retail",25,1.00,"Memory>DDR4 SDRAM SODIMM",images/246825.jpg
246826,KSM29ED8/16HD,"Kingston ME KSM29ED8 16HD 16GB 2933MHz DDR4 ECC CL21 DIMM 2Rx8 Hynix D Retail",5,1.00,"Memory>DDR4 SDRAM Unbuffered",images/246826.jpg
246827,KSM29ES8/8HD,"Kingston ME KSM29ES8 8HD 8GB 2933MHz DDR4 ECC CL21 DIMM 1Rx8 Hynix D Retail",98,1.00,"Memory>DDR4 SDRAM Unbuffered",images/246827.jpg
246828,KSM29SED8/16HD,"Kingston ME KSM29SED8 16HD 16GB 2933MHz DDR4 ECC CL21 SODIMM 2Rx8 Hynix D RTL",0,1.00,"Memory>DDR4 SDRAM SODIMM",images/246828.jpg
246829,KSM29SES8/8HD,"Kingston ME KSM29SES8 8HD 8GB 2933MHz DDR4 ECC CL21 SODIMM 1Rx8 Hynix D Retail",0,1.00,"Memory>DDR4 SDRAM SODIMM",images/246829.jpg
246830,KSM32ED8/16HD,"Kingston Memory KSM32ED8/16HD 16GB 3200MHz DDR4 ECC CL22 DIMM 2Rx8 Hynix D Retail",0,1.00,"Memory>DDR4 SDRAM Unbuffered",images/246830.jpg
246831,KSM32ES8/8HD,"Kingston ME KSM32ES8 8HD 8GB 3200MHz DDR4 ECC CL22 DIMM 1Rx8 Hynix D Retail",23,1.00,"Memory>DDR4 SDRAM Unbuffered",images/246831.jpg
246849,SY20K100F-NB,"APC UPS SY20K100F-NB Symmetra PX 20kW Scalable to 100kW 208V w Startup no BAT",0,998.00,UPS>UPS,images/246849.jpg
246853,1ES1856,"HGST RD 1ES1856 SE4U102-102 HC550 1632TB nTAA He SAS 512E TCG Bare",0,262.00,"Removable Drive>Storage Enclosure - Rack Mount",images/246853.jpg
246854,1ES1861,"HGST RD 1ES1861 SE4U102-102 HC550 1632TB nTAA He SATA 512E SE Bare",0,262.00,"Removable Drive>Storage Enclosure - Rack Mount",images/246854.jpg
246855,1ES1862,"HGST RD 1ES1862 SE4U102-102 HC550 1632TB nTAA He SATA 512E SED Bare",0,262.00,"Removable Drive>Storage Enclosure - Rack Mount",images/246855.jpg
246856,CS380B,"Silverstone CS CS380B Mid-Tower 8x3.5þ 2.5þ SAS SATA USB3.0x2 ATX Black Retail",0,44.00,"Cases>Mid-Tower (ATX)",images/246856.jpg
246857,1ES1885,"HGST RD 1ES1885 SE4U102-102 HC550 1836TB nTAA He SAS 512E SE Bare",0,262.00,"Removable Drive>Storage Enclosure - Rack Mount",images/246857.jpg
246858,1ES1846,"HGST RD 1ES1846 SE4U102-102 HC550 1836TB nTAA He SAS 512E TCG Bare",0,262.00,"Removable Drive>Storage Enclosure - Rack Mount",images/246858.jpg
246859,1ES1851,"HGST RD 1ES1851 SE4U102-102 HC550 1836TB nTAA He SATA 512E SE Bare",0,262.00,"Removable Drive>Storage Enclosure - Rack Mount",images/246859.jpg
246860,1ES1852,"HGST RD 1ES1852 SE4U102-102 HC550 1836TB nTAA He SATA 512E SED Bare",0,262.00,"Removable Drive>Storage Enclosure - Rack Mount",images/246860.jpg
246861,0B34900,"HGST SSD 0B34900 2.5in 15.0MM 7680GB SAS TLC RI-1DW D 3D CRYPTO-E Bare",0,1.00,"Solid State Drive>Solid State Drive - Enterprise",images/246861.jpg
246862,PD-9501GCO/AC,"Microchip NT PD-9501GCO AC 1PT 60W IEEE 802.3bt outdoor PoE midspan AC Input",3,4.19,"Network Device>Network Accessories",images/246862.jpg
246865,CSE-829HE1C4-R1K62LPB-3YR,"Supermicro CS CSE-829HE1C4-R1K62LPB-3YR 2U 16x3.5HS SAS SATA 1600W Brown Box",0,83.00,"Cases>Rackmount Chassis Accessory",images/246865.jpg
246885,MTFDHBE3T8TDF-1AW12ABYY,"Micron SSD MTFDHBE3T8TDF-1AW12ABYY 7300 PRO 3840GB NVMe 2.5 U.2 7mm Enterprise",0,1.00,"Solid State Drive>Solid State Drive - Enterprise",images/246885.jpg
246886,MTA18ASF4G72PDZ-2G9E1,"Micron Memory MTA18ASF4G72PDZ-2G9E1 32GB DDR4 2933Mhz ECC RDIMM 2Rx8 Retail",0,1.00,"Memory>DDR4 SDRAM Registered",images/246886.jpg
246887,RCUS-17004,"Rosewill AC RCUS-17004 4 Computer 4-Port USB 3.0 Peripheral Sharing Switch",0,2.00,Accessories>Accessories,images/246887.jpg
246888,M393A2K43DB2-CVF,"Samsung Memory M393A2K43DB2-CVF 16GB DDR4 2933 ECC Registered DRx8 Bulk Pack",0,1.00,"Memory>DDR4 SDRAM Registered",images/246888.jpg
246890,IW-RA100-S315.3F,"In-Win RD IW-RA100-S315.3F 1U RA100 with 3fans with 1U riser Brown Box",0,30.00,"Removable Drive>Storage Enclosure - Rack Mount",images/246890.jpg
246892,RCFM-20014,"Rosewill Disposable Protective Mask RCFM-20014 Thick 3-layer Breathable 50pcs",0,1.00,Accessories>Accessories,images/246892.jpg
246894,AD4U2666W8G19-S,"Adata ME AD4U2666W8G19-S 8GB DDR4 2666 UDIMM Retail",0,1.00,"Memory>DDR4 SDRAM Unbuffered",images/246894.jpg
246895,AD4U2666716G19-RGN,"Adata ME 16G AD4U2666716G19-RGN DDR4 2666Mhz UDIMM Retail",0,1.00,"Memory>DDR4 SDRAM Unbuffered",images/246895.jpg
246897,AR8132A,"APC AC AR8132A Combination Lock Handles f NetShelter SX SV VX Enclosures RTL",0,1.00,Accessories>Accessories,images/246897.jpg
246898,SYS-2049P-TN8R,"Supermicro SV SYS-2049P-TN8R Xeon S3647 12TB DDR4 C621 PCI-E 2200W Brown Box",0,73.50,"Systems/Barebones>System Xeon",images/246898.jpg
246899,3U10G-F/C621,"ASRock Server 3U10G-F/C621 3U Socket P C621 DDR4 4GB USB/VGA 1600W SSI CEB Retail",0,90.00,"Servers>System Xeon",images/246899.jpg
246900,QCP-4K-KIT,"Optoma AC QCP-4K-KIT QuickCastProKit 2xTransmitter 1xReceiver 1xChargingCradle",0,4.00,Accessories>Accessories,images/246900.jpg
246904,51MF0490AA002,"Creative Speaker 51MF0490AA002 E2900 SBS 2.1 Speaker BT FM LED Retail",13,20.00,Speakers>Speakers,images/246904.jpg
246913,"XTREAM H5U","Adesso Headset Xtream H5U Stereo USB Multimedia Headphone with Microphone RTL",191,1.00,Headphones>Headphones,images/246913.jpg
246916,DT2000/128GB,"Kingston MF DT2000 128GB 128G Keypad USB3.1 Gen1 DT2000 256B HardwareEncrypted",0,1.00,"Flash Memory>USB 2.0 Flash Drive",images/246916.jpg
246917,KVR32S22S6/8BK,"Kingston ME KVR32S22S6 8BK 8GB 3200MHz DDR4 Non-ECC CL22 SODIMM 1Rx16 50-unit",0,1.00,"Memory>DDR4 SDRAM SODIMM",images/246917.jpg
246918,KCP426NS6/8,"Kingston Memory KCP426NS6 8 8GB DDR4 2666MHz Single Rank Module Retail",0,1.00,"Memory>DDR4 SDRAM Unbuffered",images/246918.jpg
246919,KCP426SS6/8,"Kingston Memory KCP426SS6 8 8GB DDR4 2666MHz Single Rank SODIMM Retail",0,1.00,"Memory>DDR4 SDRAM SODIMM",images/246919.jpg
246920,KCP429NS6/8,"Kingston Memory KCP429NS6 8 8GB DDR4 2933MHz Single Rank Module Retail",0,1.00,"Memory>DDR4 SDRAM Unbuffered",images/246920.jpg
246921,KCP429SS6/8,"Kingston Memory KCP429SS6 8 8GB DDR4 2933MHz Single Rank SODIMM Retail",0,1.00,"Memory>DDR4 SDRAM SODIMM",images/246921.jpg
246922,KCP432NS6/8,"Kingston Memory KCP432NS6 8 8GB DDR4 3200MHz Single Rank Module Retail",0,1.00,"Memory>DDR4 SDRAM Unbuffered",images/246922.jpg
246923,KCP432SS6/8,"Kingston Memory KCP432SS6 8 8GB DDR4 3200MHz Single Rank SODIMM Retail",0,1.00,"Memory>DDR4 SDRAM SODIMM",images/246923.jpg
246924,KVR26N19S6/8,"Kingston Memory KVR26N19S6 8 8GB 2666MHz DDR4 Non-ECC CL19 DIMM 1Rx16 Retail",508,1.00,"Memory>DDR4 SDRAM Unbuffered",images/246924.jpg
246925,KVR32S22S6/8,"Kingston ME KVR32S22S6 8 8GB 3200MHz DDR4 Non-ECC CL22 SODIMM 1Rx16 Retail",48,1.00,"Memory>DDR4 SDRAM SODIMM",images/246925.jpg
246926,KVR26N19S6/8BK,"Kingston Memory KVR26N19S6 8BK 8GB 2666MHz DDR4 Non-ECC CL19 DIMM 1Rx16 Bulk",0,1.00,"Memory>DDR4 SDRAM Unbuffered",images/246926.jpg
246927,KVR32N22S6/8BK,"Kingston ME KVR32N22S6 8BK 8GB 3200MHz DDR4 Non-ECC CL22 DIMM 1Rx16 50-unit",0,1.00,"Memory>DDR4 SDRAM Unbuffered",images/246927.jpg
246928,KVR32N22S6/8,"Kingston ME KVR32N22S6 8 8GB 3200MHz DDR4 Non-ECC CL22 DIMM 1Rx16 Retail",68,1.00,"Memory>DDR4 SDRAM Unbuffered",images/246928.jpg
246929,KVR29S21S6/8BK,"Kingston ME KVR29S21S6 8BK 8GB 2933MHz DDR4 Non-ECC CL21 SODIMM 1Rx16 50-unit",0,1.00,"Memory>DDR4 SDRAM SODIMM",images/246929.jpg
246930,KVR29S21S6/8,"Kingston Memory KVR29S21S6/8 8GB 2933MHz DDR4 Non-ECC CL21 SODIMM 1Rx16 Retail",50,1.00,"Memory>DDR4 SDRAM SODIMM",images/246930.jpg
246931,KVR26S19S6/8,"Kingston Memory KVR26S19S6 8 8GB 2666MHz DDR4 Non-ECC CL19 SODIMM 1Rx16 Retail",123,1.00,"Memory>DDR4 SDRAM SODIMM",images/246931.jpg
246932,KVR29N21S6/8BK,"Kingston ME KVR29N21S6 8BK 8GB 2933MHz DDR4 Non-ECC CL21 DIMM 1Rx16 50-unit",0,1.00,"Memory>DDR4 SDRAM Unbuffered",images/246932.jpg
246933,KVR26S19S6/8BK,"Kingston Memory KVR26S19S6 8BK 8GB 2666MHz DDR4 Non-ECC CL19 SODIMM 1Rx16 Bulk",0,1.00,"Memory>DDR4 SDRAM SODIMM",images/246933.jpg
246934,KVR29N21S6/8,"Kingston ME KVR29N21S6 8 8GB 2933MHz DDR4 Non-ECC CL21 DIMM 1Rx16 Retail",55,1.00,"Memory>DDR4 SDRAM Unbuffered",images/246934.jpg
246935,"A520M DS3H","Gigabyte MB A520M DS3H AMD AM4 A520 DDR4 DP HDMI DVI-D M-ATX Retail",5,3.00,"Motherboards>Socket AM3 Motherboard",images/246935.jpg
246936,"A520M S2H","Gigabyte MB A520M S2H AM4 AMD A520 DDR4 HDMI DVI-D D-sub M-ATX Retail",0,3.00,"Motherboards>Socket AM3 Motherboard",images/246936.jpg
246937,MXM-IPC-Q370-12V,"ASRock Motherboard MXM-IPC-Q370-12V Q370 LGA1151 64GB DDR4 Micro-STX Retail",0,3.00,"Motherboards>LGA 1151",images/246937.jpg
246941,422786600004,"Tyan Cable 422786600004 TF-CABLE ASSY GPU PWR CABLE 2*4P P4.2(M) 2*4P P4.2(M)",0,1.00,"Cables>Internal IDE",images/246941.jpg
246945,G34WQC-SA,"Gigabyte MN G34WQC-SA 34 VA 3440x1440 Curve 350cd m2 1ms 144Hz HDMI DP Retail",0,63.00,"Monitors/LCD>LCD 31 to 34 inches",images/246945.jpg
246948,VG279QL1A,"ASUS MN VG279QL1A 27 FHD IPS 1920x1080 1ms 1000:1 16:9 HDMI DP Speaker Retail",27,34.00,"Monitors/LCD>LCD 26 to 30 inches",images/246948.jpg
246949,EPYC3251D4I-2T,"ASRock MB EPYC3251D4I-2T Soc AMD EPYC 3251 DDR4 256GB PCIE Mini-ITX Retail",0,3.00,"Motherboards>Socket 939/940",images/246949.jpg
246950,TUF-GTX1650-O4GD6-GAMING,"Asus VCX TUF-GTX1650-O4GD6-GAMING GeForce GTX 1650 OC Gaming 4GB GDDR6 128Bit",0,3.00,"Video Cards>Video Card 4GB",images/246950.jpg
246951,PH-GTX1650-O4GD6-P,"Asus VCX PH-GTX1650-O4GD6-P GeForce GTX 1650 OC gaming 4GB GDDR6 128Bit Retail",0,3.00,"Video Cards>Video Card 4GB",images/246951.jpg
246954,7PD89UA#ABA,"HP NB 7PD89UA#ABA 15.6 i5-1035G1 8GB 256GB W10H Retail",0,5.00,"Notebooks>Notebook with 15 inch Screen",images/246954.jpg
246955,A520M-ITX/AC,"ASRock MB A520M-ITX AC AMD AM4 A520 DDR4 64GB PCIE HDMI DP mITX Retail",0,3.00,"Motherboards>Socket AM3 Motherboard",images/246955.jpg
246956,A520M-HDV,"ASRock MB A520M-HDV AMD AM4 A520 Max.64G DDR4 PCIE HDMI DVID Dsub mATX Retail",0,3.00,"Motherboards>Socket AM3 Motherboard",images/246956.jpg
246958,1ES1824,"HGST RD 1ES1824 SE4U60-60 HC330 600TB nTAA SAS 4KN SE Bare",0,175.00,"Removable Drive>Storage Enclosure - Rack Mount",images/246958.jpg
246960,"A520M AORUS ELITE","Gigabyte MB A520M AORUS ELITE AMD A520 AM4 128GB DDR4 PCIE Micro ATX Retail",20,3.00,"Motherboards>Socket AM3 Motherboard",images/246960.jpg
246961,RNX-N300UBV2,"Rosewill NT RNX-N300UBv2 Wireless USB2.0 Wi-Fi Adapter 300Mbps 2.4GHz Retail",0,1.00,"Network Device>Wireless Networking Device Accessory",images/246961.jpg
246962,"A520I AC","Gigabyte MB A520I AC AMD A520 AM4 Ryzen 64GB DDR4 PCIE DP HDMI Mini-ITX Retail",4,3.00,"Motherboards>Socket AM3 Motherboard",images/246962.jpg
246969,"AGILITY GD21","MSI Accessory AGILITY GD21 Silk Gaming Fabric surface Mousepad Retail",0,1.00,Accessories>Accessories,images/246969.jpg
246971,OPTIXMAG301CR2,"MSI MN Optix MAG301CR2 30 2560x1080 21:9 3000:1 reeSync Curved Ultra-Wide RTL",0,39.00,"Monitors/LCD>LCD 26 to 30 inches",images/246971.jpg
246974,RT-AX86U,"ASUS RT RT-AX86U AX5700 Dual Band + WiFi 6 Gaming Router Mesh WiFi support",0,7.00,"Network Device>Networking Router",images/246974.jpg
246980,Z490D4U-2L2T,"ASRock MB Z490D4U-2L2T Core i9 i7 i5 i3 Z490 DDR4 128GB SATA3 PCIE mATX Retail",5,2.65,"Motherboards>Socket 370",images/246980.jpg
246987,X570D4U,"ASRock MB X570D4U AMD AM4 PGA 1331 X570 DDR4 32GB PCIE SATA HDMI mATX Retail",45,4.00,"Motherboards>Socket AM3 Motherboard",images/246987.jpg
246998,B460TORPEDO,"MSI MB MAG B460 TORPEDO S1200 B460 128GB DDR4 PCIE HDMI USB ATX Retail",0,5.00,"Motherboards>LGA 1156",images/246998.jpg
246999,A520VECTWIFI,"MSI MB MAG A520M VECTOR WIFI AMD AM4 A520 64GB DDR4 PCIE HDMI USB M-ATX Retail",18,4.00,"Motherboards>Socket AM3 Motherboard",images/246999.jpg
247000,A520MPRO,"MSI MB A520M PRO AMD AM4 Ryzen A520 64GB DDR4 PCIE HDMI USB M-ATX Retail",11,4.00,"Motherboards>Socket AM3 Motherboard",images/247000.jpg
247001,A520MAPRO,"MSI MB A520M-A PRO AMD Socket AM4 Ryzen A520 Max64G DR4 DVI-D HDMI MATX Ratail",91,4.00,"Motherboards>Socket AM3 Motherboard",images/247001.jpg
247006,CE-H26D11-S1,"SIIG AC CE-H26D11-S1 2Port HDMI 2.0 4K HDR Splitter Switcher Color Box",12,1.00,Accessories>Accessories,images/247006.jpg
247007,CE-SD0H11-S1,"SIIG AC CE-SD0H11-S1 1x8 12G SDI Distribution Amplifier - 180M Brown Box",0,1.00,Accessories>Accessories,images/247007.jpg
247008,CE-SD0G11-S1,"SIIG AC CE-SD0G11-S1 1x4 12G SDI Distribution Amplifier - 180M Brown Box",0,1.00,Accessories>Accessories,images/247008.jpg
247009,JU-P20D11-S1,"SIIG CC JU-P20D11-S1 Single USB 3.2 Type-C Gen 2x2 20G PCIe Card Brown Box",6,1.00,"Controller Cards>USB Controller",images/247009.jpg
247010,CE-SD0F11-S1,"SIIG AC CE-SD0F11-S1 1x2 12G SDI Distribution Amplifier - 180M Brown Box",0,1.00,Accessories>Accessories,images/247010.jpg
247011,AP8716S,"APC Cable AP8716S Power Cord Kit (6 ea) Locking C19 to C20 1.8m Black Retail",0,4.75,"Cables>External IDE",images/247011.jpg
247013,WWZ313Q8504T128,"Thomson NB WWZ313Q8504T128 13 Snapdragon 850 4GB 8GB 128GB W10 in S Mode RTL",0,3.96,"Notebooks>Notebook with 13 inch Screen",images/247013.jpg
247014,WWNEO14C4PK64-P,"Thomson NB WWNEO14C4PK64-P 14.1 NEO14 C Celeron N3350 4GB 64GB W10H Pink RTL",0,4.00,"Notebooks>Notebook with 14 inch Screen",images/247014.jpg
